areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
N92000002,Northern Ireland,nation,2021-01-02,1920,14
N92000002,Northern Ireland,nation,2021-01-01,1228,13
N92000002,Northern Ireland,nation,2020-12-31,1735,10
N92000002,Northern Ireland,nation,2020-12-30,2246,13
N92000002,Northern Ireland,nation,2020-12-29,2332,11
N92000002,Northern Ireland,nation,2020-12-28,1398,8
N92000002,Northern Ireland,nation,2020-12-27,1093,14
N92000002,Northern Ireland,nation,2020-12-26,705,10
N92000002,Northern Ireland,nation,2020-12-25,335,7
N92000002,Northern Ireland,nation,2020-12-24,614,15
N92000002,Northern Ireland,nation,2020-12-23,795,15
N92000002,Northern Ireland,nation,2020-12-22,699,10
N92000002,Northern Ireland,nation,2020-12-21,699,17
N92000002,Northern Ireland,nation,2020-12-20,488,12
N92000002,Northern Ireland,nation,2020-12-19,476,15
N92000002,Northern Ireland,nation,2020-12-18,535,10
N92000002,Northern Ireland,nation,2020-12-17,589,14
N92000002,Northern Ireland,nation,2020-12-16,610,13
N92000002,Northern Ireland,nation,2020-12-15,513,6
N92000002,Northern Ireland,nation,2020-12-14,558,6
N92000002,Northern Ireland,nation,2020-12-13,404,5
N92000002,Northern Ireland,nation,2020-12-12,353,7
N92000002,Northern Ireland,nation,2020-12-11,527,9
N92000002,Northern Ireland,nation,2020-12-10,498,13
N92000002,Northern Ireland,nation,2020-12-09,458,9
N92000002,Northern Ireland,nation,2020-12-08,479,7
N92000002,Northern Ireland,nation,2020-12-07,456,17
N92000002,Northern Ireland,nation,2020-12-06,355,11
N92000002,Northern Ireland,nation,2020-12-05,391,12
N92000002,Northern Ireland,nation,2020-12-04,418,7
N92000002,Northern Ireland,nation,2020-12-03,488,6
N92000002,Northern Ireland,nation,2020-12-02,411,8
N92000002,Northern Ireland,nation,2020-12-01,409,7
N92000002,Northern Ireland,nation,2020-11-30,489,12
N92000002,Northern Ireland,nation,2020-11-29,260,8
N92000002,Northern Ireland,nation,2020-11-28,323,11
N92000002,Northern Ireland,nation,2020-11-27,322,11
N92000002,Northern Ireland,nation,2020-11-26,335,8
N92000002,Northern Ireland,nation,2020-11-25,391,10
N92000002,Northern Ireland,nation,2020-11-24,324,7
N92000002,Northern Ireland,nation,2020-11-23,364,8
N92000002,Northern Ireland,nation,2020-11-22,253,6
N92000002,Northern Ireland,nation,2020-11-21,283,8
N92000002,Northern Ireland,nation,2020-11-20,343,13
N92000002,Northern Ireland,nation,2020-11-19,339,13
N92000002,Northern Ireland,nation,2020-11-18,429,10
N92000002,Northern Ireland,nation,2020-11-17,543,11
N92000002,Northern Ireland,nation,2020-11-16,545,9
N92000002,Northern Ireland,nation,2020-11-15,366,13
N92000002,Northern Ireland,nation,2020-11-14,399,13
N92000002,Northern Ireland,nation,2020-11-13,466,11
N92000002,Northern Ireland,nation,2020-11-12,537,10
N92000002,Northern Ireland,nation,2020-11-11,588,13
N92000002,Northern Ireland,nation,2020-11-10,700,8
N92000002,Northern Ireland,nation,2020-11-09,645,10
N92000002,Northern Ireland,nation,2020-11-08,400,10
N92000002,Northern Ireland,nation,2020-11-07,431,7
N92000002,Northern Ireland,nation,2020-11-06,467,15
N92000002,Northern Ireland,nation,2020-11-05,543,7
N92000002,Northern Ireland,nation,2020-11-04,577,10
N92000002,Northern Ireland,nation,2020-11-03,626,12
N92000002,Northern Ireland,nation,2020-11-02,646,5
N92000002,Northern Ireland,nation,2020-11-01,443,10
N92000002,Northern Ireland,nation,2020-10-31,487,7
N92000002,Northern Ireland,nation,2020-10-30,661,9
N92000002,Northern Ireland,nation,2020-10-29,674,14
N92000002,Northern Ireland,nation,2020-10-28,730,9
N92000002,Northern Ireland,nation,2020-10-27,804,10
N92000002,Northern Ireland,nation,2020-10-26,872,11
N92000002,Northern Ireland,nation,2020-10-25,661,6
N92000002,Northern Ireland,nation,2020-10-24,743,8
N92000002,Northern Ireland,nation,2020-10-23,856,6
N92000002,Northern Ireland,nation,2020-10-22,1060,4
N92000002,Northern Ireland,nation,2020-10-21,1107,6
N92000002,Northern Ireland,nation,2020-10-20,1049,3
N92000002,Northern Ireland,nation,2020-10-19,1033,4
N92000002,Northern Ireland,nation,2020-10-18,779,7
N92000002,Northern Ireland,nation,2020-10-17,832,3
N92000002,Northern Ireland,nation,2020-10-16,949,2
N92000002,Northern Ireland,nation,2020-10-15,1094,4
N92000002,Northern Ireland,nation,2020-10-14,1071,2
N92000002,Northern Ireland,nation,2020-10-13,1082,4
N92000002,Northern Ireland,nation,2020-10-12,1114,5
N92000002,Northern Ireland,nation,2020-10-11,835,6
N92000002,Northern Ireland,nation,2020-10-10,785,0
N92000002,Northern Ireland,nation,2020-10-09,858,0
N92000002,Northern Ireland,nation,2020-10-08,975,0
N92000002,Northern Ireland,nation,2020-10-07,1051,1
N92000002,Northern Ireland,nation,2020-10-06,829,1
N92000002,Northern Ireland,nation,2020-10-05,733,1
N92000002,Northern Ireland,nation,2020-10-04,631,0
N92000002,Northern Ireland,nation,2020-10-03,634,1
N92000002,Northern Ireland,nation,2020-10-02,714,2
N92000002,Northern Ireland,nation,2020-10-01,507,1
N92000002,Northern Ireland,nation,2020-09-30,659,1
N92000002,Northern Ireland,nation,2020-09-29,409,0
N92000002,Northern Ireland,nation,2020-09-28,292,1
N92000002,Northern Ireland,nation,2020-09-27,264,0
N92000002,Northern Ireland,nation,2020-09-26,269,0
N92000002,Northern Ireland,nation,2020-09-25,249,1
N92000002,Northern Ireland,nation,2020-09-24,290,0
N92000002,Northern Ireland,nation,2020-09-23,217,0
N92000002,Northern Ireland,nation,2020-09-22,168,0
N92000002,Northern Ireland,nation,2020-09-21,133,0
N92000002,Northern Ireland,nation,2020-09-20,121,0
N92000002,Northern Ireland,nation,2020-09-19,162,2
N92000002,Northern Ireland,nation,2020-09-18,168,1
N92000002,Northern Ireland,nation,2020-09-17,181,0
N92000002,Northern Ireland,nation,2020-09-16,145,2
N92000002,Northern Ireland,nation,2020-09-15,103,1
N92000002,Northern Ireland,nation,2020-09-14,118,1
N92000002,Northern Ireland,nation,2020-09-13,100,0
N92000002,Northern Ireland,nation,2020-09-12,98,0
N92000002,Northern Ireland,nation,2020-09-11,76,2
N92000002,Northern Ireland,nation,2020-09-10,83,1
N92000002,Northern Ireland,nation,2020-09-09,92,0
N92000002,Northern Ireland,nation,2020-09-08,52,0
N92000002,Northern Ireland,nation,2020-09-07,74,2
N92000002,Northern Ireland,nation,2020-09-06,102,0
N92000002,Northern Ireland,nation,2020-09-05,87,1
N92000002,Northern Ireland,nation,2020-09-04,135,0
N92000002,Northern Ireland,nation,2020-09-03,109,2
N92000002,Northern Ireland,nation,2020-09-02,94,0
N92000002,Northern Ireland,nation,2020-09-01,69,1
N92000002,Northern Ireland,nation,2020-08-31,46,0
N92000002,Northern Ireland,nation,2020-08-30,36,0
N92000002,Northern Ireland,nation,2020-08-29,40,0
N92000002,Northern Ireland,nation,2020-08-28,81,1
N92000002,Northern Ireland,nation,2020-08-27,85,0
N92000002,Northern Ireland,nation,2020-08-26,65,0
N92000002,Northern Ireland,nation,2020-08-25,64,1
N92000002,Northern Ireland,nation,2020-08-24,48,0
N92000002,Northern Ireland,nation,2020-08-23,51,0
N92000002,Northern Ireland,nation,2020-08-22,44,0
N92000002,Northern Ireland,nation,2020-08-21,74,0
N92000002,Northern Ireland,nation,2020-08-20,72,0
N92000002,Northern Ireland,nation,2020-08-19,47,0
N92000002,Northern Ireland,nation,2020-08-18,45,0
N92000002,Northern Ireland,nation,2020-08-17,48,0
N92000002,Northern Ireland,nation,2020-08-16,20,0
N92000002,Northern Ireland,nation,2020-08-15,27,1
N92000002,Northern Ireland,nation,2020-08-14,58,0
N92000002,Northern Ireland,nation,2020-08-13,50,1
N92000002,Northern Ireland,nation,2020-08-12,44,0
N92000002,Northern Ireland,nation,2020-08-11,39,0
N92000002,Northern Ireland,nation,2020-08-10,47,0
N92000002,Northern Ireland,nation,2020-08-09,24,0
N92000002,Northern Ireland,nation,2020-08-08,30,1
N92000002,Northern Ireland,nation,2020-08-07,19,0
N92000002,Northern Ireland,nation,2020-08-06,15,0
N92000002,Northern Ireland,nation,2020-08-05,31,0
N92000002,Northern Ireland,nation,2020-08-04,20,0
N92000002,Northern Ireland,nation,2020-08-03,15,0
N92000002,Northern Ireland,nation,2020-08-02,13,0
N92000002,Northern Ireland,nation,2020-08-01,12,0
N92000002,Northern Ireland,nation,2020-07-31,16,0
N92000002,Northern Ireland,nation,2020-07-30,9,0
N92000002,Northern Ireland,nation,2020-07-29,11,0
N92000002,Northern Ireland,nation,2020-07-28,9,0
N92000002,Northern Ireland,nation,2020-07-27,9,0
N92000002,Northern Ireland,nation,2020-07-26,3,0
N92000002,Northern Ireland,nation,2020-07-25,4,0
N92000002,Northern Ireland,nation,2020-07-24,13,0
N92000002,Northern Ireland,nation,2020-07-23,13,0
N92000002,Northern Ireland,nation,2020-07-22,9,0
N92000002,Northern Ireland,nation,2020-07-21,11,0
N92000002,Northern Ireland,nation,2020-07-20,4,0
N92000002,Northern Ireland,nation,2020-07-19,2,0
N92000002,Northern Ireland,nation,2020-07-18,7,0
N92000002,Northern Ireland,nation,2020-07-17,9,0
N92000002,Northern Ireland,nation,2020-07-16,21,0
N92000002,Northern Ireland,nation,2020-07-15,17,0
N92000002,Northern Ireland,nation,2020-07-14,11,0
N92000002,Northern Ireland,nation,2020-07-13,3,0
N92000002,Northern Ireland,nation,2020-07-12,3,1
N92000002,Northern Ireland,nation,2020-07-11,5,0
N92000002,Northern Ireland,nation,2020-07-10,3,0
N92000002,Northern Ireland,nation,2020-07-09,4,1
N92000002,Northern Ireland,nation,2020-07-08,7,0
N92000002,Northern Ireland,nation,2020-07-07,4,0
N92000002,Northern Ireland,nation,2020-07-06,7,0
N92000002,Northern Ireland,nation,2020-07-05,0,0
N92000002,Northern Ireland,nation,2020-07-04,1,0
N92000002,Northern Ireland,nation,2020-07-03,6,2
N92000002,Northern Ireland,nation,2020-07-02,4,0
N92000002,Northern Ireland,nation,2020-07-01,7,1
N92000002,Northern Ireland,nation,2020-06-30,2,0
N92000002,Northern Ireland,nation,2020-06-29,1,1
N92000002,Northern Ireland,nation,2020-06-28,5,0
N92000002,Northern Ireland,nation,2020-06-27,3,0
N92000002,Northern Ireland,nation,2020-06-26,1,2
N92000002,Northern Ireland,nation,2020-06-25,4,1
N92000002,Northern Ireland,nation,2020-06-24,0,0
N92000002,Northern Ireland,nation,2020-06-23,5,1
N92000002,Northern Ireland,nation,2020-06-22,2,1
N92000002,Northern Ireland,nation,2020-06-21,1,0
N92000002,Northern Ireland,nation,2020-06-20,4,0
N92000002,Northern Ireland,nation,2020-06-19,11,1
N92000002,Northern Ireland,nation,2020-06-18,8,1
N92000002,Northern Ireland,nation,2020-06-17,6,1
N92000002,Northern Ireland,nation,2020-06-16,8,1
N92000002,Northern Ireland,nation,2020-06-15,14,0
N92000002,Northern Ireland,nation,2020-06-14,7,0
N92000002,Northern Ireland,nation,2020-06-13,13,1
N92000002,Northern Ireland,nation,2020-06-12,10,1
N92000002,Northern Ireland,nation,2020-06-11,10,2
N92000002,Northern Ireland,nation,2020-06-10,14,0
N92000002,Northern Ireland,nation,2020-06-09,10,0
N92000002,Northern Ireland,nation,2020-06-08,17,0
N92000002,Northern Ireland,nation,2020-06-07,3,0
N92000002,Northern Ireland,nation,2020-06-06,8,0
N92000002,Northern Ireland,nation,2020-06-05,24,1
N92000002,Northern Ireland,nation,2020-06-04,8,0
N92000002,Northern Ireland,nation,2020-06-03,10,2
N92000002,Northern Ireland,nation,2020-06-02,10,2
N92000002,Northern Ireland,nation,2020-06-01,18,1
N92000002,Northern Ireland,nation,2020-05-31,27,1
N92000002,Northern Ireland,nation,2020-05-30,12,2
N92000002,Northern Ireland,nation,2020-05-29,21,1
N92000002,Northern Ireland,nation,2020-05-28,25,3
N92000002,Northern Ireland,nation,2020-05-27,25,4
N92000002,Northern Ireland,nation,2020-05-26,29,1
N92000002,Northern Ireland,nation,2020-05-25,34,1
N92000002,Northern Ireland,nation,2020-05-24,31,7
N92000002,Northern Ireland,nation,2020-05-23,51,2
N92000002,Northern Ireland,nation,2020-05-22,32,1
N92000002,Northern Ireland,nation,2020-05-21,47,4
N92000002,Northern Ireland,nation,2020-05-20,73,5
N92000002,Northern Ireland,nation,2020-05-19,67,5
N92000002,Northern Ireland,nation,2020-05-18,45,7
N92000002,Northern Ireland,nation,2020-05-17,34,7
N92000002,Northern Ireland,nation,2020-05-16,32,4
N92000002,Northern Ireland,nation,2020-05-15,54,3
N92000002,Northern Ireland,nation,2020-05-14,65,10
N92000002,Northern Ireland,nation,2020-05-13,79,3
N92000002,Northern Ireland,nation,2020-05-12,90,4
N92000002,Northern Ireland,nation,2020-05-11,81,2
N92000002,Northern Ireland,nation,2020-05-10,64,10
N92000002,Northern Ireland,nation,2020-05-09,57,7
N92000002,Northern Ireland,nation,2020-05-08,69,6
N92000002,Northern Ireland,nation,2020-05-07,109,3
N92000002,Northern Ireland,nation,2020-05-06,90,3
N92000002,Northern Ireland,nation,2020-05-05,75,6
N92000002,Northern Ireland,nation,2020-05-04,77,9
N92000002,Northern Ireland,nation,2020-05-03,58,11
N92000002,Northern Ireland,nation,2020-05-02,95,12
N92000002,Northern Ireland,nation,2020-05-01,105,12
N92000002,Northern Ireland,nation,2020-04-30,110,8
N92000002,Northern Ireland,nation,2020-04-29,89,14
N92000002,Northern Ireland,nation,2020-04-28,71,6
N92000002,Northern Ireland,nation,2020-04-27,76,13
N92000002,Northern Ireland,nation,2020-04-26,47,14
N92000002,Northern Ireland,nation,2020-04-25,55,15
N92000002,Northern Ireland,nation,2020-04-24,90,11
N92000002,Northern Ireland,nation,2020-04-23,78,16
N92000002,Northern Ireland,nation,2020-04-22,112,19
N92000002,Northern Ireland,nation,2020-04-21,141,13
N92000002,Northern Ireland,nation,2020-04-20,114,12
N92000002,Northern Ireland,nation,2020-04-19,47,10
N92000002,Northern Ireland,nation,2020-04-18,90,10
N92000002,Northern Ireland,nation,2020-04-17,171,9
N92000002,Northern Ireland,nation,2020-04-16,141,11
N92000002,Northern Ireland,nation,2020-04-15,138,16
N92000002,Northern Ireland,nation,2020-04-14,102,12
N92000002,Northern Ireland,nation,2020-04-13,108,7
N92000002,Northern Ireland,nation,2020-04-12,81,16
N92000002,Northern Ireland,nation,2020-04-11,68,11
N92000002,Northern Ireland,nation,2020-04-10,100,11
N92000002,Northern Ireland,nation,2020-04-09,104,18
N92000002,Northern Ireland,nation,2020-04-08,102,4
N92000002,Northern Ireland,nation,2020-04-07,134,8
N92000002,Northern Ireland,nation,2020-04-06,79,6
N92000002,Northern Ireland,nation,2020-04-05,13,11
N92000002,Northern Ireland,nation,2020-04-04,29,9
N92000002,Northern Ireland,nation,2020-04-03,40,10
N92000002,Northern Ireland,nation,2020-04-02,39,10
N92000002,Northern Ireland,nation,2020-04-01,25,4
N92000002,Northern Ireland,nation,2020-03-31,28,5
N92000002,Northern Ireland,nation,2020-03-30,21,4
N92000002,Northern Ireland,nation,2020-03-29,13,4
N92000002,Northern Ireland,nation,2020-03-28,24,8
N92000002,Northern Ireland,nation,2020-03-27,15,3
N92000002,Northern Ireland,nation,2020-03-26,6,2
N92000002,Northern Ireland,nation,2020-03-25,4,4
N92000002,Northern Ireland,nation,2020-03-24,5,2
N92000002,Northern Ireland,nation,2020-03-23,7,5
N92000002,Northern Ireland,nation,2020-03-22,0,1
N92000002,Northern Ireland,nation,2020-03-21,0,1
N92000002,Northern Ireland,nation,2020-03-20,0,0
N92000002,Northern Ireland,nation,2020-03-19,0,1
N92000002,Northern Ireland,nation,2020-03-18,0,1
N92000002,Northern Ireland,nation,2020-03-17,0,
N92000002,Northern Ireland,nation,2020-03-16,0,
N92000002,Northern Ireland,nation,2020-03-15,0,
N92000002,Northern Ireland,nation,2020-03-14,0,
N92000002,Northern Ireland,nation,2020-03-13,0,
N92000002,Northern Ireland,nation,2020-03-12,0,
N92000002,Northern Ireland,nation,2020-03-11,6,
N92000002,Northern Ireland,nation,2020-03-10,3,
N92000002,Northern Ireland,nation,2020-03-09,2,
N92000002,Northern Ireland,nation,2020-03-08,1,
N92000002,Northern Ireland,nation,2020-03-07,5,
N92000002,Northern Ireland,nation,2020-03-06,3,
N92000002,Northern Ireland,nation,2020-03-05,1,
N92000002,Northern Ireland,nation,2020-03-04,0,
N92000002,Northern Ireland,nation,2020-03-03,2,
N92000002,Northern Ireland,nation,2020-03-02,0,
N92000002,Northern Ireland,nation,2020-03-01,0,
N92000002,Northern Ireland,nation,2020-02-29,0,
N92000002,Northern Ireland,nation,2020-02-28,0,
N92000002,Northern Ireland,nation,2020-02-27,0,
N92000002,Northern Ireland,nation,2020-02-26,1,
